age,sexe,vols_betail,injustice,mal_gouvernance,religion,pauvrete,mimetisme,politique,ignorance,probleme_education,egoisme,conflit_ethnique,chomage,orgueil
28,Homme,2,5,5,6,3,6,6,6,1,7,7,2,7
55,Homme,6,5,5,5,1,5,6,7,6,1,4,2,3
27,Homme,1,4,4,6,4,1,7,2,6,6,6,7,3
27,Femme,5,1,3,5,4,1,4,5,3,1,4,6,6
37,Femme,3,6,6,1,6,7,5,5,5,5,5,6,7
47,Femme,3,6,2,4,1,3,2,4,7,5,1,4,6
35,Homme,4,7,1,1,3,1,6,2,3,2,4,5,2
13,Homme,6,2,7,3,1,7,4,3,4,6,3,6,7
36,Homme,5,5,5,4,1,5,3,4,7,3,6,4,2
34,Homme,7,5,5,6,3,6,5,3,4,4,7,1,1
69,Homme,5,6,3,3,1,5,5,1,6,5,4,1,3
27,Femme,7,5,2,5,1,6,2,2,7,1,3,5,1
63,Homme,1,1,6,3,3,5,2,3,6,6,1,2,7
54,Homme,1,6,3,3,6,7,6,4,3,1,6,2,1
52,Femme,2,1,6,6,5,4,4,7,1,4,2,5,7
51,Homme,3,2,6,4,2,5,5,3,3,2,5,4,1
70,Homme,2,7,2,5,5,7,2,4,5,7,3,5,4
69,Homme,2,5,3,5,5,2,3,6,1,5,6,2,2
33,Homme,7,6,5,2,7,5,1,2,7,5,3,1,1
19,Femme,3,6,7,3,3,1,5,7,7,7,2,3,4
22,Homme,3,7,7,1,1,1,2,3,5,7,4,7,3
17,Homme,4,5,3,5,1,4,4,1,5,1,1,5,4
24,Femme,7,7,1,7,5,1,2,5,2,7,7,7,2
28,Homme,7,4,6,1,6,2,7,1,1,1,5,7,4
12,Femme,1,7,4,4,2,3,5,1,2,3,7,7,4
19,Homme,4,6,5,4,2,6,4,1,2,5,4,5,2
17,Homme,4,3,2,4,4,1,3,7,2,1,6,6,1
62,Femme,5,7,4,6,3,1,4,3,4,4,1,6,5
40,Homme,2,4,6,7,5,1,4,2,6,5,4,5,2
26,Homme,3,2,5,5,1,5,1,1,2,1,5,2,4
15,Femme,2,1,4,4,6,7,1,2,2,2,4,5,6
55,Homme,3,4,6,2,2,2,4,3,6,4,1,1,5
70,Homme,1,5,5,7,3,3,5,6,1,2,7,2,3
13,Homme,3,2,7,1,5,5,4,6,3,4,2,6,2
58,Homme,6,3,1,2,5,6,4,7,6,5,4,2,3
53,Homme,1,5,7,1,6,7,2,4,5,3,6,4,4
45,Homme,1,5,4,4,2,4,3,7,4,5,5,2,3
57,Homme,3,6,1,3,1,3,4,2,6,6,3,6,1
14,Homme,5,4,5,6,2,2,5,2,3,2,6,3,4
15,Homme,7,3,7,1,4,1,7,4,7,4,5,1,4
49,Homme,1,6,7,1,6,7,5,6,3,7,4,3,5
36,Homme,4,1,3,3,7,7,7,4,4,6,3,3,5
21,Homme,7,4,3,1,1,2,5,3,2,5,5,4,3
38,Homme,2,2,3,1,4,4,6,1,1,6,4,6,4
40,Homme,3,7,7,7,6,6,1,5,5,1,1,5,5
37,Homme,2,4,6,2,7,2,3,7,6,2,5,6,4
39,Femme,5,6,5,1,3,3,6,7,3,6,1,7,3
52,Homme,5,5,3,2,1,4,3,6,7,3,7,7,2
15,Homme,6,5,5,7,2,7,3,4,6,2,5,1,7
57,Homme,1,4,5,1,6,6,1,4,2,6,2,7,4
42,Homme,2,6,7,7,4,7,7,5,4,2,4,2,4
67,Homme,5,3,2,5,3,3,6,1,6,2,7,4,3
40,Homme,2,5,2,2,2,3,7,2,5,6,4,5,4
25,Homme,6,1,2,3,6,4,2,2,6,4,5,2,4
43,Homme,2,4,3,1,7,7,2,7,3,1,6,5,6
14,Homme,3,7,1,2,2,5,4,5,6,5,3,7,5
46,Homme,4,2,4,1,6,4,2,3,6,1,7,1,6
25,Homme,6,5,2,4,1,3,7,5,2,1,3,4,5
56,Homme,2,7,2,5,7,7,2,5,1,7,3,5,2
70,Homme,6,2,3,4,7,7,6,7,4,5,5,1,4
65,Femme,7,1,5,1,1,3,7,6,4,5,2,4,4
38,Homme,3,5,2,6,7,4,6,7,6,5,1,4,2
37,Femme,4,4,2,3,2,4,6,1,4,1,7,6,4
28,Femme,6,3,4,2,3,2,2,3,4,6,7,4,3
52,Homme,4,4,7,3,6,5,1,6,4,3,3,2,6
37,Homme,4,4,1,6,5,6,1,3,1,2,3,3,2
62,Homme,1,3,4,2,4,3,4,3,1,6,4,6,4
33,Homme,2,5,6,7,7,5,1,6,6,2,5,6,5
39,Homme,2,1,5,2,3,2,5,6,5,2,1,3,6
32,Homme,7,6,3,2,1,1,1,6,4,1,5,3,7
31,Femme,1,3,5,1,4,3,2,7,1,6,7,3,5
46,Homme,5,3,5,2,5,3,1,2,6,4,1,1,4
42,Homme,2,1,6,3,6,1,3,7,1,6,4,2,5
36,Homme,4,5,2,3,1,1,7,7,2,3,6,6,3
40,Homme,6,3,1,6,1,2,5,3,1,1,6,4,1
44,Homme,2,2,1,3,3,3,2,4,3,7,4,3,2
46,Homme,2,1,1,4,5,6,5,2,5,6,2,7,6
41,Homme,1,7,7,3,1,5,7,6,7,3,5,2,6
55,Homme,3,1,4,7,3,6,6,2,2,3,2,7,5
34,Femme,1,5,3,1,7,7,1,3,1,5,7,5,2
30,Femme,1,7,5,6,4,4,5,2,3,2,5,5,3
56,Homme,5,3,6,7,1,1,3,7,7,3,5,6,1
17,Homme,4,1,3,1,7,6,5,7,3,2,7,7,4
14,Homme,3,7,5,2,7,4,4,7,1,6,6,3,1
61,Femme,2,4,6,3,1,5,7,5,3,3,5,3,3
19,Homme,7,1,7,7,3,7,1,2,4,7,3,5,2
19,Femme,2,1,5,6,3,5,4,4,2,1,7,7,7
32,Homme,3,4,6,7,7,3,3,6,3,2,7,2,3
28,Homme,2,3,7,7,2,4,1,4,4,3,1,3,5
60,Homme,2,1,6,1,6,1,3,1,5,4,5,1,3
43,Homme,7,7,3,3,5,3,2,7,4,2,6,2,3
42,Homme,5,5,7,2,5,1,7,4,2,2,1,1,5
68,Homme,3,5,3,2,4,6,6,3,4,7,4,3,1
48,Homme,5,1,6,6,4,3,3,2,5,3,2,6,6
39,Femme,3,5,7,1,3,1,3,6,7,4,3,1,3
32,Homme,1,6,5,7,6,1,1,2,7,7,7,1,6
25,Femme,5,1,3,7,2,7,7,4,3,4,4,1,1
33,Homme,3,1,6,7,7,4,4,2,3,1,5,4,7
49,Femme,2,4,2,1,7,2,7,1,2,2,1,2,1
31,Homme,6,1,4,7,6,3,2,4,5,5,4,3,1
41,Femme,7,4,6,6,6,4,4,2,6,7,6,1,1
60,Femme,1,3,5,7,6,6,2,2,6,2,5,1,3
33,Homme,1,4,5,6,1,2,1,1,1,3,7,3,3
23,Femme,3,1,4,7,3,7,6,1,6,1,2,1,7
54,Homme,4,2,5,5,3,7,2,5,7,1,6,2,5
52,Homme,7,5,1,5,3,2,1,6,6,7,5,2,5
57,Homme,4,3,1,3,2,4,6,4,4,7,7,1,3
67,Femme,1,2,2,7,7,5,3,5,7,3,1,7,6
61,Homme,3,4,3,4,1,1,7,3,2,3,4,5,4
55,Homme,3,2,5,4,2,3,5,5,5,1,7,5,7
34,Homme,5,4,6,6,6,2,3,5,5,3,5,2,2
39,Femme,2,3,7,5,2,3,7,1,1,1,7,6,7
21,Homme,4,3,7,4,1,1,6,5,7,1,1,6,3
62,Homme,2,1,1,3,2,5,7,5,3,1,5,3,2
52,Homme,3,6,6,7,6,1,1,2,1,1,1,7,7
13,Homme,1,6,5,5,5,5,7,4,7,5,7,5,1
54,Homme,3,4,2,7,5,3,2,6,6,2,1,5,4
40,Homme,2,7,3,4,7,1,5,1,3,7,3,7,3
50,Homme,2,2,1,2,7,6,4,3,1,4,2,7,6
49,Homme,4,1,7,1,4,3,2,6,2,1,7,5,3
23,Homme,5,1,3,2,6,5,2,6,4,6,4,5,4
14,Homme,6,6,2,3,2,6,3,5,6,6,3,1,7
63,Homme,5,4,6,7,5,2,1,3,7,5,5,3,6
65,Homme,4,3,7,3,2,1,4,7,7,4,5,3,7
12,Homme,5,3,2,2,5,4,5,7,5,4,2,7,3
66,Femme,3,6,1,2,4,1,7,7,2,3,7,2,4
12,Homme,1,3,4,5,5,3,5,2,4,3,1,6,2
36,Homme,7,7,5,4,5,2,7,3,1,4,1,1,2
28,Homme,7,5,4,2,3,6,6,4,5,2,4,7,6
21,Homme,1,2,5,4,2,4,6,4,3,2,7,1,3
61,Homme,6,1,1,3,4,3,5,1,3,1,6,2,6
70,Homme,3,7,3,1,5,4,7,2,1,7,5,5,4
49,Homme,4,3,2,1,1,4,1,2,7,5,7,1,3
60,Homme,1,7,4,3,6,2,7,7,6,5,6,3,5
53,Homme,2,2,2,5,7,5,3,1,7,2,7,4,2
70,Homme,6,7,6,2,4,2,5,1,2,1,3,2,6
50,Homme,7,6,5,5,1,3,4,1,3,4,5,2,2
27,Femme,4,6,4,2,6,7,4,2,1,3,7,2,4
40,Homme,5,5,6,2,5,5,2,4,5,7,1,3,6
50,Femme,2,4,3,7,6,3,2,2,1,7,2,1,6
21,Homme,1,6,1,1,6,7,2,6,3,6,6,6,3
60,Homme,3,6,3,1,2,6,5,5,2,5,4,2,7
59,Femme,2,3,7,4,2,7,1,1,5,3,5,7,3
55,Homme,6,5,4,7,4,5,5,4,6,4,1,4,4
18,Homme,5,2,2,2,6,5,1,5,6,3,4,7,1
17,Homme,7,7,1,6,6,2,7,2,6,5,1,3,3
38,Homme,4,5,6,2,7,6,3,6,4,1,2,1,1
22,Femme,2,2,5,5,1,2,1,2,3,2,4,4,3
29,Femme,1,5,3,3,3,1,3,4,4,6,5,3,2
67,Homme,4,7,3,2,5,5,2,3,1,7,2,2,4
47,Homme,6,4,2,6,1,7,6,3,4,1,7,4,3
25,Homme,5,4,5,1,1,1,7,5,6,6,5,4,2
24,Homme,5,6,7,5,6,5,6,6,4,3,5,4,3
47,Femme,6,4,5,2,4,3,2,6,2,5,7,7,3
48,Homme,1,1,7,1,3,3,2,2,1,5,7,2,2
33,Homme,7,4,5,3,7,5,2,2,1,2,1,4,4
14,Homme,5,6,4,6,5,4,3,7,6,4,6,7,4
47,Femme,7,3,7,3,3,6,3,1,7,5,1,5,5
61,Homme,1,4,2,5,3,3,3,4,5,1,7,7,1
36,Femme,1,2,7,4,2,4,6,3,1,7,3,3,3
19,Homme,5,4,3,4,1,2,2,2,2,4,3,2,2
33,Homme,5,3,1,4,1,4,6,5,2,6,6,4,4
24,Femme,7,7,4,1,6,6,7,1,2,2,7,3,5
13,Homme,5,2,2,4,1,5,7,3,6,2,2,4,5
66,Homme,6,2,1,2,1,4,3,6,2,6,5,4,3
21,Homme,4,6,3,4,4,4,6,5,5,1,7,6,7
37,Femme,5,2,5,7,6,4,6,7,5,6,7,7,4
69,Femme,2,3,2,5,4,2,7,2,4,1,6,7,2
54,Homme,6,7,6,1,1,3,6,1,1,4,2,7,7
51,Homme,7,4,6,2,3,4,1,1,2,1,5,1,3
32,Homme,5,1,2,4,4,7,5,5,2,6,6,3,6
13,Homme,4,3,1,7,2,4,5,3,3,1,3,5,5
69,Homme,3,2,1,7,4,2,3,1,6,5,5,7,4
27,Femme,4,6,1,1,3,4,1,1,6,1,1,3,3
50,Femme,3,4,1,1,5,3,6,7,1,5,5,1,6
25,Femme,7,5,4,3,2,2,7,4,4,5,5,4,5
66,Homme,4,3,6,2,4,4,5,7,2,1,1,7,6
63,Homme,5,7,4,4,5,6,1,4,3,3,6,4,7
58,Homme,7,5,5,1,4,6,7,2,1,1,1,5,6
70,Femme,2,5,3,3,5,5,7,1,3,4,1,3,4
57,Femme,6,5,5,1,2,4,2,6,5,1,7,4,7
62,Homme,7,3,1,5,4,5,5,7,2,4,7,4,2
21,Homme,5,2,7,4,1,6,3,5,6,3,3,6,5
54,Homme,1,4,1,2,6,7,2,5,5,5,5,1,4
64,Homme,7,5,2,5,1,5,1,3,7,3,3,2,3
22,Homme,4,4,2,1,2,4,3,3,7,7,2,4,2
47,Homme,7,3,1,3,7,2,7,6,2,3,4,4,1
41,Femme,2,4,4,5,7,4,3,5,6,7,5,5,1
64,Homme,7,7,2,5,6,3,1,5,5,4,2,6,7
62,Homme,5,1,5,7,1,7,5,4,1,3,3,6,6
54,Homme,2,4,4,3,6,4,7,6,7,7,4,7,6
34,Homme,6,7,6,7,2,3,3,7,3,1,5,6,4
64,Homme,4,2,4,6,2,6,5,1,6,2,1,7,3
41,Femme,2,3,5,3,5,5,3,2,2,1,2,1,6
67,Homme,1,2,6,2,4,6,3,6,7,6,6,7,4
13,Homme,2,6,6,3,4,5,7,1,5,3,4,6,3
20,Homme,5,2,3,2,2,2,3,3,3,6,7,2,3
24,Homme,7,2,5,2,3,7,6,6,2,3,1,5,5
22,Femme,3,6,3,3,7,5,3,7,4,2,3,4,4
13,Homme,7,2,5,5,5,5,5,1,2,7,1,5,6
50,Homme,7,4,7,1,6,2,6,2,4,2,6,1,1
43,Homme,1,7,6,1,5,6,4,3,3,5,6,2,3
66,Homme,1,7,1,1,5,7,7,7,6,1,3,5,6
45,Homme,1,6,3,7,2,4,2,7,5,4,3,3,4
54,Homme,7,2,7,2,4,3,5,4,4,1,7,5,6
40,Homme,6,2,7,1,2,6,1,7,6,4,2,1,4
66,Homme,7,3,3,6,3,3,4,2,2,4,3,5,2
27,Homme,3,5,2,7,7,7,5,3,2,5,4,4,7
22,Homme,1,5,6,6,4,3,1,7,2,7,6,7,2
24,Femme,3,7,4,1,7,3,5,7,6,3,4,4,2
33,Homme,7,3,5,2,2,7,7,4,3,5,4,6,7
48,Femme,2,1,6,2,4,4,6,3,2,1,1,5,2
21,Homme,5,6,5,4,2,7,7,6,2,7,1,1,5
58,Homme,3,2,7,3,3,4,6,6,7,3,2,3,4
65,Femme,7,2,4,7,7,4,2,6,3,3,2,1,1
69,Homme,5,5,2,6,2,6,1,4,3,1,3,6,2
35,Homme,7,3,5,7,1,4,4,4,5,4,1,2,5
34,Femme,7,5,3,6,6,6,2,5,2,1,5,3,2
56,Femme,3,1,7,7,7,7,5,6,4,6,2,4,6
19,Homme,2,3,1,1,3,3,3,1,5,1,2,3,7
42,Homme,6,2,4,1,4,3,7,7,1,6,3,3,4
50,Homme,3,1,4,6,5,4,1,3,6,1,5,1,1
31,Homme,1,7,2,4,6,4,2,2,4,3,3,6,6
34,Femme,3,2,1,6,2,5,3,4,2,7,5,7,7
48,Homme,3,2,3,2,5,7,2,2,5,6,7,3,1
19,Homme,7,1,5,4,3,2,4,7,3,4,4,2,2
22,Femme,6,1,7,5,6,2,2,4,6,7,3,4,5
58,Homme,4,7,5,3,4,4,6,6,1,6,6,2,6
22,Femme,4,4,6,3,4,1,1,3,2,2,2,7,2
54,Homme,7,7,6,4,3,7,2,6,1,6,1,5,6
21,Homme,7,6,4,3,1,5,5,2,2,2,6,1,3
67,Homme,2,2,4,4,5,7,4,2,4,2,4,4,2
42,Femme,3,2,4,1,4,6,1,5,2,7,7,6,7
59,Homme,6,1,3,3,5,4,6,3,1,7,6,5,7
45,Homme,2,5,2,7,1,2,7,7,5,5,7,5,2
70,Femme,2,7,5,5,1,7,5,7,3,1,3,4,3
26,Homme,4,3,3,7,1,2,3,1,5,7,5,7,7
61,Homme,5,2,5,7,6,3,2,3,1,6,4,4,3
34,Femme,7,2,2,3,4,3,6,3,7,3,5,6,7
20,Homme,4,5,7,3,5,7,5,5,5,7,6,6,7
18,Homme,4,2,2,4,4,5,7,6,3,7,5,6,3
46,Homme,6,1,1,5,6,2,1,1,2,3,5,7,4
62,Homme,4,4,4,7,6,1,5,2,4,2,7,4,5
56,Homme,7,4,5,1,1,2,1,4,6,6,7,7,5
62,Homme,4,3,3,3,6,5,2,6,6,3,1,2,7
33,Femme,6,2,4,5,3,2,6,2,2,1,3,1,3
58,Homme,2,4,1,6,4,5,3,3,2,5,6,1,7
19,Femme,5,7,6,1,6,3,2,6,3,7,5,4,5
52,Homme,2,1,6,4,6,3,1,7,3,2,2,3,1
68,Homme,2,3,5,1,7,6,5,2,2,4,5,4,5
46,Homme,5,1,5,3,3,5,5,5,3,7,5,6,5
28,Femme,5,3,5,2,7,2,4,2,2,1,5,2,7
65,Homme,2,6,7,7,6,1,5,6,4,2,2,4,7
29,Homme,3,2,6,4,3,3,3,3,6,2,6,3,1
22,Homme,4,3,1,7,3,5,1,4,7,3,1,6,3
48,Homme,5,2,1,2,6,1,6,7,5,4,5,6,2
16,Femme,2,4,6,5,3,2,1,6,1,6,3,5,1
61,Femme,2,5,5,5,7,6,7,2,1,1,6,7,1
55,Homme,7,6,7,7,1,2,3,1,6,1,2,6,1
14,Homme,3,7,2,2,6,7,7,7,3,1,4,3,2
44,Femme,3,7,7,5,6,2,1,5,5,6,2,1,6
14,Homme,6,3,1,4,6,3,2,4,2,2,4,3,4
16,Homme,1,4,7,7,5,1,6,3,1,7,3,1,2
19,Homme,1,7,5,2,1,4,2,7,1,5,4,3,7
23,Homme,4,5,6,2,1,6,5,5,6,5,3,6,2
28,Homme,6,1,6,3,3,2,7,4,3,4,4,6,4
29,Femme,5,4,4,6,1,3,7,2,7,2,7,7,2
18,Homme,6,1,3,3,3,7,6,3,1,7,6,3,5
32,Homme,5,3,4,2,7,6,5,4,6,7,7,2,3
22,Homme,2,6,7,2,7,5,1,3,5,5,6,6,4
21,Homme,7,1,2,3,2,5,7,6,5,1,4,6,2
25,Homme,2,3,6,7,5,5,5,6,5,4,6,5,6
27,Femme,4,5,1,3,3,2,5,6,5,7,5,5,3
56,Femme,3,6,2,7,1,5,3,1,4,6,6,1,4
58,Homme,2,3,5,4,4,5,6,7,7,1,1,2,3
12,Femme,1,3,6,5,1,6,1,6,5,3,5,4,6
67,Homme,5,7,1,2,1,2,1,4,1,5,1,7,6
31,Homme,6,7,2,1,4,3,7,3,5,6,4,4,6
66,Homme,2,5,2,7,7,2,7,6,2,6,1,5,7
33,Homme,2,3,4,6,4,4,6,5,4,7,2,6,3
38,Homme,5,5,3,7,7,3,7,4,2,3,2,7,6
56,Homme,1,7,4,7,3,3,7,3,4,2,3,4,3
16,Homme,7,6,3,6,2,1,4,4,6,3,6,4,7
52,Homme,5,2,7,1,7,1,2,7,3,7,4,2,6
21,Homme,3,4,6,2,6,3,3,1,2,2,7,1,7
21,Femme,3,1,7,5,2,5,2,6,5,4,1,7,6
32,Homme,4,2,4,5,6,5,3,2,7,5,5,5,1
51,Homme,4,1,4,7,1,3,2,5,1,4,2,4,3
16,Homme,7,6,6,1,3,1,4,2,3,2,5,7,7
52,Femme,6,2,4,2,5,5,4,2,2,5,2,6,6
44,Femme,6,6,4,3,4,5,4,7,4,1,2,4,3
43,Femme,5,4,5,1,3,5,6,5,7,2,4,5,3
24,Homme,2,3,3,4,7,5,2,1,5,5,7,4,3
57,Homme,3,7,5,2,5,3,1,6,4,6,7,5,1
60,Homme,7,1,1,3,4,2,7,6,7,4,3,2,3
58,Femme,7,6,1,6,1,6,4,1,4,3,3,5,5
56,Homme,3,7,5,3,5,2,2,3,3,1,7,4,4
26,Femme,4,1,1,7,6,2,5,6,5,6,7,5,1
40,Homme,2,3,7,7,3,7,7,3,2,1,7,1,6
37,Femme,2,5,1,5,2,5,2,5,7,5,2,4,7
28,Homme,1,1,2,1,5,1,5,6,5,3,3,2,4
29,Homme,7,2,7,1,7,1,3,4,2,4,5,3,3
34,Femme,1,7,2,1,7,1,7,3,5,3,4,1,7
15,Femme,6,5,1,7,2,3,4,5,7,3,6,3,3
54,Homme,7,5,2,1,1,4,2,2,2,6,2,6,2
54,Homme,5,6,3,2,6,7,2,5,3,1,3,5,1
26,Femme,2,5,7,6,2,6,2,4,4,3,3,4,3
36,Homme,1,6,6,4,4,3,5,7,2,3,5,6,7
49,Homme,7,3,1,7,1,1,4,2,7,2,7,6,6
46,Femme,7,6,5,6,7,2,2,1,3,5,5,7,7
35,Homme,2,1,6,6,7,4,2,1,7,4,1,4,5
59,Femme,1,4,6,1,3,4,6,3,7,5,5,5,6
29,Homme,4,6,2,2,3,3,6,1,4,2,7,5,3
70,Homme,2,6,7,2,7,1,5,7,7,6,5,6,5
39,Homme,6,6,2,2,1,2,4,2,7,5,6,1,4
18,Homme,1,3,5,4,2,1,5,3,3,4,7,6,4
30,Homme,2,4,2,7,7,5,4,1,3,5,4,1,4
54,Homme,2,5,6,3,4,3,7,7,3,5,4,3,1
49,Femme,1,2,2,7,6,6,6,4,1,6,2,2,6
15,Femme,1,6,1,2,6,4,2,5,2,1,3,5,2
47,Homme,5,2,7,7,5,5,7,4,2,4,1,4,7
33,Femme,1,3,4,2,3,5,2,4,7,3,5,3,3
25,Homme,1,7,6,3,1,2,7,6,3,1,6,3,2
69,Femme,5,7,4,1,6,3,7,7,5,1,5,4,6
25,Homme,4,4,4,1,3,6,2,3,1,4,7,4,3
17,Homme,3,5,2,2,2,1,6,2,7,6,3,4,5
60,Femme,3,2,1,5,3,7,1,4,2,5,1,2,1
14,Homme,4,5,3,6,3,1,2,5,4,1,1,1,4
36,Homme,7,4,4,5,6,2,1,1,6,5,6,5,1
36,Homme,7,2,4,6,3,5,6,3,3,6,4,3,5
37,Homme,4,1,1,3,4,2,4,5,4,6,4,7,3
27,Homme,1,7,1,3,4,7,1,1,6,3,6,3,2
53,Homme,3,5,3,3,5,7,4,5,4,4,3,7,7
64,Homme,3,5,5,4,4,5,6,3,6,6,6,2,7
46,Homme,1,3,2,4,2,1,7,6,6,7,7,6,3
33,Homme,3,5,2,3,3,5,4,7,7,7,7,1,4
55,Homme,6,4,6,5,2,7,4,2,7,5,5,2,2
33,Homme,4,4,1,4,6,7,7,1,3,3,7,1,3
65,Femme,1,7,6,1,4,4,3,2,3,2,1,6,3
66,Homme,7,4,5,1,3,5,1,1,7,5,4,7,5
31,Homme,3,7,6,6,2,3,5,1,6,3,1,5,7
65,Homme,4,2,2,4,7,6,2,4,2,7,1,7,2
43,Homme,1,4,3,1,3,6,3,4,1,6,1,1,3
58,Homme,3,7,5,7,3,4,7,1,7,3,3,2,7
34,Homme,5,3,1,7,4,2,1,1,1,5,4,4,3
19,Homme,7,3,7,1,7,2,2,7,5,2,2,3,4
47,Homme,6,3,2,4,4,6,6,2,1,1,7,5,3
55,Homme,1,2,5,2,2,3,4,3,3,6,3,4,4
22,Homme,5,3,3,3,2,5,5,6,1,3,7,2,1
36,Homme,2,5,6,7,6,4,2,6,7,6,1,5,3
19,Homme,4,1,7,7,3,6,2,2,3,7,4,6,3
43,Homme,7,6,5,5,4,1,4,5,5,5,5,5,6
39,Homme,6,3,4,4,7,2,2,2,1,7,5,6,7
17,Homme,5,6,2,2,5,2,1,5,6,2,6,2,2
22,Homme,6,1,4,1,2,7,5,2,1,4,3,3,2
20,Homme,5,7,6,4,1,4,5,2,1,3,3,5,2
64,Homme,4,2,1,3,4,5,1,1,6,2,3,1,6
24,Homme,5,5,3,7,5,6,7,3,6,5,5,2,1
48,Femme,3,4,2,5,6,5,4,2,2,1,5,1,1
47,Homme,6,6,7,5,3,6,1,3,6,2,7,4,5
32,Homme,1,1,7,4,6,5,7,3,1,1,3,2,3
31,Homme,7,7,4,2,3,4,4,7,7,1,2,3,6
22,Femme,3,6,7,7,4,7,4,6,6,1,2,4,7
17,Femme,5,4,4,5,7,4,7,2,2,1,7,1,5
47,Homme,6,1,7,3,4,3,7,3,5,7,3,3,3
28,Homme,5,5,7,2,7,1,3,2,6,1,5,4,7
29,Homme,7,2,2,2,6,6,3,1,1,3,2,2,4
70,Homme,2,1,4,6,6,4,5,6,7,5,6,6,3
34,Homme,7,5,6,6,1,7,4,6,5,7,2,5,4
37,Homme,2,2,2,5,4,3,1,4,3,7,2,5,7
42,Homme,5,2,5,2,6,2,3,3,3,3,6,7,5
48,Homme,5,5,2,4,4,7,3,2,3,2,4,6,1
21,Homme,5,7,7,4,1,4,1,7,4,3,2,1,2
49,Homme,1,4,1,7,5,3,5,3,4,2,6,5,6
21,Femme,3,5,4,1,6,2,5,1,1,5,6,6,2
32,Femme,7,5,3,5,6,4,3,1,5,6,6,6,5
14,Homme,3,7,4,1,2,5,6,2,5,7,3,4,5
50,Homme,7,4,1,5,1,7,7,5,3,1,7,3,5
14,Homme,6,7,5,4,5,4,5,4,5,5,3,6,3
66,Femme,7,2,1,5,6,1,5,4,2,1,2,5,4
20,Homme,1,1,2,1,3,6,5,3,7,4,4,6,7
62,Homme,3,2,5,5,6,2,4,7,5,2,1,1,5
19,Homme,4,5,1,6,1,1,5,7,1,4,3,1,4
48,Homme,1,5,7,7,4,5,1,3,1,7,5,6,1
18,Homme,1,4,7,4,7,2,7,3,2,6,2,2,4
47,Homme,4,2,1,5,6,6,7,6,1,2,3,3,6
50,Homme,1,3,3,6,3,5,7,2,5,3,6,2,2
25,Homme,5,5,1,4,5,7,5,5,2,6,3,3,4
33,Homme,3,6,1,5,2,5,6,7,3,3,1,1,3
24,Homme,4,1,7,1,7,4,6,3,2,6,4,1,4
51,Homme,2,4,6,2,4,5,4,6,3,6,2,6,3
61,Femme,1,1,7,5,3,6,5,6,7,3,2,4,3
48,Homme,3,4,5,4,5,2,5,4,5,6,2,5,2
12,Homme,3,1,2,6,1,1,2,3,6,5,4,2,1
38,Homme,6,7,2,3,3,1,2,6,7,6,7,3,6
60,Femme,3,3,3,7,6,5,6,1,3,6,7,4,4
68,Homme,6,3,7,1,1,7,6,2,7,2,6,7,2
56,Homme,5,1,3,5,7,6,7,1,1,7,1,1,4
28,Homme,3,1,4,1,6,6,3,7,6,7,1,4,2
37,Homme,3,5,3,3,5,3,2,4,7,1,6,4,3
30,Femme,4,7,4,5,7,7,2,4,5,1,4,7,7
56,Homme,3,4,3,1,5,2,5,6,1,4,2,6,3
20,Homme,2,7,3,3,2,7,2,2,4,3,7,3,4
15,Homme,5,1,7,3,3,4,7,1,5,7,1,7,3
48,Homme,7,6,1,2,5,2,7,5,7,4,5,1,5
33,Homme,2,5,5,6,2,1,1,4,6,5,1,3,1
21,Homme,2,1,3,3,5,5,2,6,2,6,6,4,2
60,Homme,2,4,1,7,4,2,4,7,1,7,1,4,3
20,Femme,3,3,7,5,5,5,6,6,7,4,6,4,5
62,Homme,5,4,1,1,3,6,5,2,4,5,1,7,7
61,Homme,2,2,4,7,5,4,6,2,3,1,4,4,1
33,Femme,3,1,3,3,4,1,7,1,6,4,6,1,4
14,Homme,3,2,2,2,5,1,7,3,1,5,5,5,5
65,Homme,5,3,2,4,5,7,3,5,4,7,5,4,3
32,Homme,3,4,6,5,6,7,5,7,6,7,2,7,5
52,Femme,3,5,1,3,2,1,6,6,2,3,2,4,2
67,Homme,6,5,1,3,3,6,1,6,2,1,7,6,6
27,Homme,5,3,7,4,5,6,3,4,4,4,5,7,1
52,Femme,4,2,6,1,2,7,4,7,3,3,7,7,7
31,Homme,4,7,2,3,4,5,7,3,2,7,6,1,5
55,Homme,7,3,3,7,2,1,6,7,2,7,4,1,5
48,Homme,5,7,5,4,3,7,3,1,7,7,4,5,1
46,Homme,4,4,2,6,7,1,5,7,6,7,5,3,7
19,Homme,2,3,2,2,4,5,4,3,1,2,5,3,5
12,Homme,5,5,2,7,4,2,4,4,1,2,3,3,1
64,Femme,4,6,4,1,5,7,3,4,5,5,6,6,6
42,Homme,2,2,5,2,1,1,1,3,1,2,5,2,3
29,Homme,1,5,2,6,1,2,4,6,3,7,1,3,1
65,Femme,5,7,2,5,1,6,3,3,3,4,6,1,6
65,Homme,4,5,7,7,5,7,4,5,5,6,2,5,4
56,Homme,3,7,5,6,1,2,7,7,2,6,1,1,2
37,Homme,2,1,6,3,5,6,1,6,6,2,5,4,7
17,Homme,6,2,4,4,1,4,2,6,6,7,4,6,2
65,Femme,6,6,3,3,1,1,1,1,6,1,4,2,7
24,Homme,7,1,3,1,4,4,2,5,7,3,5,2,7
